Zip,City,State,Latitude,Longitude,relevantFacilities
75250,Dallas,TX,32.767268,-96.777626,"[232620, 234703, 232651, 233170, 233534, 234628, 232602, 232600, 234533, 232637, 232622, 232583, 232607, 232547]"
84652,Redmond,UT,38.974463,-111.92215,"[272245, 232231, 233371, 231917, 232253, 232413, 232227, 234297, 234245]"
85277,Mesa,AZ,33.276539,-112.18717,"[270816, 232355, 267559]"
76689,Valley Mills,TX,31.662435,-97.50214,"[232626, 234703, 232570, 232641, 232651, 233125, 233170, 234199, 232602, 232745, 234643, 232637, 232546, 232547, 232728, 232607, 232622]"
78107,Berclair,TX,28.532320000000002,-97.5888,[]
41052,Jonesville,KY,38.6622,-84.77495,[]
41514,Belfry,KY,37.672296,-82.30442,"[251947, 251741, 233493, 233308, 232180, 232625]"
62365,Plainville,IL,39.795818,-91.16751,[233597]
63381,Truxton,MO,38.995145,-91.2336,[233597]
63847,Gibson,MO,36.442124,-90.03097,"[232604, 232691, 234046, 233690, 234490]"
55751,Iron,MN,47.405699,-92.63067,"[233588, 232000, 233620, 232283, 232188]"
56285,Sacred Heart,MN,44.796240000000004,-95.35045,[]
57039,Lennox,SD,43.350093,-96.87487,"[233561, 233467]"
57765,Opal,SD,44.939762,-102.41764,[]
49098,Watervliet,MI,42.186679,-86.25718,[258887]
2366,South Carver,MA,41.854063000000004,-70.66088,[]
69145,Kimball,NE,41.24058,-103.6608,[]
56249,Holloway,MN,45.299531,-95.8996,[]
57239,Grenville,SD,45.489637,-97.3198,[]
58759,Max,ND,47.855591,-101.26056,[233490]
62827,Crossville,IL,38.160971999999994,-88.03291,"[233504, 233611]"
62895,Wayne City,IL,38.34239,-88.58448,"[233504, 233613, 233611, 233483]"
63558,New Cambria,MO,39.728896999999996,-92.74979,[]
73538,Elgin,OK,34.747378999999995,-98.27805,[233530]
74085,Yale,OK,36.10865,-96.70231,"[233667, 233506, 233666, 233572, 233667, 233645, 233508]"
74172,Tulsa,OK,36.154342,-95.992323,"[233636, 233647, 233457, 233667, 233506, 233666, 233667, 233645, 233508, 233424]"
70582,Saint Martinville,LA,30.148473,-91.8003,[]
71069,Rodessa,LA,32.978828,-93.99733,"[232536, 251355, 232553, 233828, 233180, 233319, 251361, 232696]"
71363,Rhinehart,LA,31.596271999999995,-91.77941,[]
71962,Okolona,AR,34.072187,-93.33704,"[233434, 232558, 232543, 251355, 232553, 233531, 233828, 232721, 251361, 233417, 233653, 233469, 232696, 232522, 232611, 233098]"
79403,Lubbock,TX,33.614934000000005,-101.8067,[]
2645,Harwich,MA,41.707332,-70.05679,[]
98926,Ellensburg,WA,47.009726,-120.52363999999999,"[233727, 233143, 121440, 234126, 232064, 269838, 250985, 233999, 232356, 232094]"
91761,Ontario,CA,34.036085,-117.6086,"[231973, 234555, 233735, 232250, 231976, 234719]"
88588,El Paso,TX,31.694841999999998,-106.29998700000002,[]
39771,Walthall,MS,33.606148,-89.27526999999999,"[233460, 232673, 233634, 232528, 232574, 234277, 232255, 232743, 232722, 233375]"
44035,Elyria,OH,41.369846,-82.10874,[]
44055,Lorain,OH,41.435642,-82.13689000000001,[]
44314,Akron,OH,41.040155,-81.55914,[233553]
45382,West Manchester,OH,39.903258,-84.62255,[]
35773,Toney,AL,34.90267,-86.71367,"[232423, 231990]"
31515,Baxley,GA,31.717716999999997,-82.299677,"[250860, 253730]"
31806,Ellaville,GA,32.246795,-84.32008,"[232606, 232529, 232595, 232683, 232741, 232513]"
32461,Sunnyside,FL,30.252531,-85.942389,[251904]
62670,New Berlin,IL,39.735761,-89.88669,[]
18508,Scranton,PA,41.439329,-75.66187,[251575]
57192,Sioux Falls,SD,43.674582,-96.79134,"[233561, 233467]"
72141,Scotland,AR,35.51921,-92.66488000000001,"[232573, 232659, 232736, 232672, 233653, 232543, 233098, 233434, 232621, 232619, 232723, 232535, 232565, 232721, 232562, 232523, 232603, 232549, 232567, 232720, 232662, 233119, 232605, 234043, 250010]"
73131,Oklahoma City,OK,35.576357,-97.46924,[]
51001,Akron,IA,42.819093,-96.48966999999999,[233467]
52101,Decorah,IA,43.345879,-91.77186999999999,[233697]
53560,Mazomanie,WI,43.177861,-89.78012,"[233427, 233503]"
47629,Newburgh,IN,38.06242,-87.245214,"[233556, 232056, 233411, 232114, 233408]"
50155,Macksburg,IA,41.210955,-94.18994,[233594]
52075,Springbrook,IA,42.161997,-90.47986999999999,"[233651, 233498, 233427, 233459, 233624, 233503]"
34105,Naples,FL,26.187767,-81.76829000000001,"[233661, 246892, 233570]"
56386,Wahkon,MN,46.114445,-93.51986,"[233620, 233648, 233472]"
59803,Missoula,MT,46.790915000000005,-114.00438999999999,"[234417, 253918, 234421, 234618, 234389, 233240, 234291, 233882]"
41754,Krypton,KY,37.31629,-83.33267,"[233493, 232259, 232370, 232625, 232566, 233782]"
42081,Smithland,KY,37.217493,-88.40884,"[233613, 233504, 232609, 233611, 232541]"
32058,Lawtey,FL,30.061173999999998,-82.0943,"[233920, 253730, 250860, 251903, 234031]"
19964,Marydel,DE,39.098772,-75.73943,[232507]
21131,Phoenix,MD,39.504706,-76.57112,"[232474, 251763, 247762, 252968, 233379]"
12549,Montgomery,NY,41.520396000000005,-74.24712,"[234715, 233309, 251575]"
14136,Silver Creek,NY,42.535276,-79.16539,"[234681, 232088]"
16226,Ford City,PA,40.747985,-79.51228,"[233679, 272174, 255204, 233573, 232005, 233627]"
17055,Mechanicsburg,PA,40.215939,-76.99826999999999,"[247762, 251763, 251263]"
17235,Marion,PA,39.857217999999996,-77.69775,"[232474, 233626, 251763, 251263, 252968, 247762]"
32859,Orlando,FL,28.442926,-81.402613,"[233920, 234513, 234597, 234031, 234032, 234033]"
33175,Miami,FL,25.733204,-80.41197,[246892]
33614,Tampa,FL,28.006247,-82.50632,[234513]
23279,Richmond,VA,37.524246000000005,-77.493157,[233563]
2125,Boston,MA,42.316852000000004,-71.05811,[]
2662,South Orleans,MA,41.756694,-69.984123,[]
3572,Goshen,NH,43.286159999999995,-72.14878399999999,[]
4093,West Buxton,ME,43.660385999999995,-70.57491999999999,[]
8329,Mauricetown,NJ,39.285464000000005,-74.99687,[232507]
11228,Brooklyn,NY,40.617563,-74.01168,"[234715, 233309, 251575]"
11736,Farmingdale,NY,40.754757,-73.601772,"[234715, 233309]"
5864,Stannard,VT,44.562138,-72.244107,[]
6020,Canton Center,CT,41.864596999999996,-72.91003,[]
772,Loiza,PR,18.427674,-65.87605,[]
1380,Wendell Depot,MA,42.594455,-72.36314,[]
93278,Visalia,CA,36.126621,-118.81936499999999,"[232136, 232781, 232069, 233655, 233325, 233521, 233363, 232819, 232461, 232780, 233692]"
52729,Calamus,IA,41.823151,-90.75572,"[233651, 233498, 233642, 233671, 233427, 233459, 233624, 233503]"
55732,Embarrass,MN,47.624206,-92.23909,"[232188, 232000, 232283]"
67127,Protection,KS,37.196315999999996,-99.50499,[233643]
67256,Wichita,KS,37.693588,-97.480419,"[233659, 233572, 233468, 233621]"
68940,Funk,NE,40.532115000000005,-99.24602,[233517]
69120,Arnold,NE,41.398865,-100.22265,[234120]
77213,Houston,TX,29.833990000000004,-95.434241,"[232430, 234004]"
78737,Austin,TX,30.19025,-97.95854,"[232626, 232570, 232745, 234643, 234181, 232546, 232728, 232748]"
63127,Saint Louis,MO,38.53987,-90.40024,"[232325, 232391]"
63145,Saint Louis,MO,38.638318,-90.42711800000001,"[232325, 232391]"
57101,Sioux Falls,SD,43.546358000000005,-96.69063,"[233561, 233467]"
83821,Coolin,ID,48.582545,-116.83491000000001,"[234137, 233267, 273785, 233600, 233949, 232199, 231987, 233950, 234430, 233270, 234429, 234388]"
98319,Duvall,WA,47.741268,-121.978279,"[234086, 233384, 255201, 232064, 269838, 232094]"
98544,Galvin,WA,46.734909,-123.02536,"[232288, 234765, 119290]"
98846,Pateros,WA,48.03925,-119.9395,"[233727, 233143, 252036, 121440, 234126, 250985, 233999, 234064]"
82006,Cheyenne,WY,41.327351,-104.666365,"[231854, 231855, 233845, 232463, 233731, 234512]"
82902,Rock Springs,WY,41.631408,-108.963931,"[233823, 231907, 231898]"
88582,El Paso,TX,31.694841999999998,-106.29998700000002,[]
93309,Bakersfield,CA,35.340759000000006,-119.06497,"[234555, 233655, 233325, 234001, 232819, 232138]"
95052,Santa Clara,CA,37.189396,-121.705327,"[234015, 231958, 273757, 233683, 272229, 233404]"
28510,Arapahoe,NC,35.000658,-76.81296999999999,"[233312, 234718, 233332, 232504, 262810]"
30271,Newnan,GA,33.351401,-84.756109,"[232683, 232606, 232639, 232578, 232657, 232519, 232513]"
38618,Coldwater,MS,34.699588,-89.95004,"[233507, 233460, 233634, 234277, 233684, 233375]"
38643,Lambert,MS,34.179708000000005,-90.27846,"[232640, 233507, 233460, 233634, 234277, 233684, 233375]"
33242,Miami,FL,25.558428,-80.458168,[246892]
33694,Tampa,FL,27.871964000000002,-82.438841,[]
14718,Cassadaga,NY,42.343265,-79.30100999999999,"[234681, 232088, 233573, 232005]"
30253,Mcdonough,GA,33.455031,-84.17215,"[232683, 232606, 232639, 232578, 232657, 232519]"
30613,Athens,GA,33.962364,-83.39828,"[233343, 234590, 273781, 232727, 232525, 232578, 234469, 232657, 232727, 232561, 273352, 232519]"
21289,Baltimore,MD,39.284707,-76.620489,"[232474, 251763, 247762, 252968, 233379]"
23018,Bena,VA,37.418242,-76.508402,[]
23452,Virginia Beach,VA,36.839209000000004,-76.09333000000001,[251431]
24528,Brookneal,VA,37.079384999999995,-78.90765,"[234688, 233563]"
24624,Keen Mountain,VA,37.204271999999996,-81.97936,"[251947, 251741, 234256, 234575, 233308, 251757, 232180, 122390, 234259]"
25430,Kearneysville,WV,39.349476,-77.93415,"[233379, 232433, 251763, 232459, 247762, 252968, 251263, 232162, 233176]"
18628,Lopez,PA,41.417231,-76.30865,[233523]
27099,Rural Hall,NC,36.027482,-80.20728000000001,"[233616, 233910, 234575, 233687, 233421, 234259]"
13315,Burlington Flats,NY,42.728271,-75.14144,[]
3274,Stinson Lake,NH,43.967542,-71.84088299999999,[]
4917,Belgrade,ME,44.493133,-69.83348000000001,[]
5451,Essex,VT,44.50835,-73.050271,[]
7935,Green Village,NJ,40.739333,-74.45631,"[234715, 233309, 251575]"
10457,Bronx,NY,40.846745,-73.89860999999999,"[234715, 233309]"
2331,Duxbury,MA,41.970473999999996,-70.701357,[]
48729,Deford,MI,43.492259000000004,-83.17874,"[233255, 234763, 234130]"
49074,Nazareth,MI,42.245412,-85.52985799999999,[]
49272,Pleasant Lake,MI,42.398355,-84.34470999999999,[]
40003,Bagdad,KY,38.279796999999995,-85.03498,[233633]
40914,Big Creek,KY,37.112359000000005,-83.56789,"[232587, 232259, 232506, 232370, 232566, 232625]"
42079,Sedalia,KY,36.574073999999996,-88.56359,"[232541, 232609]"
42274,Rockfield,KY,36.931416,-86.62507,"[232515, 232545, 232697, 233556, 232572, 233670, 232630, 232539, 233488, 232467, 232702, 233420, 232589, 232627, 233408, 233411, 233650, 232677]"
43749,Kimbolton,OH,40.157301000000004,-81.55736,"[233553, 232389]"
46107,Beech Grove,IN,39.718744,-86.09375,[232056]
49695,Custer,MI,44.918887,-85.131606,"[233342, 232458]"
50012,Ames,IA,42.023557000000004,-93.648465,"[233516, 233413, 233594]"
51010,Castana,IA,42.075717,-95.91108,[]
51030,Lawton,IA,42.497015000000005,-96.18789,[]
35466,Gordo,AL,33.299935,-87.88368,"[232423, 232590, 232571, 231990, 232528, 232725, 232574, 232669, 232743, 232569, 232722, 233946]"
92628,Costa Mesa,CA,33.640302,-117.769442,"[234555, 233735, 232250, 231976, 234719]"
93245,Lemoore,CA,36.312075,-119.80349,"[232136, 232781, 232813, 233655, 233521, 233363, 233414, 232461, 232780, 233692]"
81620,Avon,CO,39.632979999999996,-106.51534,"[233979, 231856, 232463, 234551, 231880, 232017, 233927, 250026, 234596, 234211, 232159, 232158, 233808, 232154, 231862]"
96373,Hawaiian Ocean View,HI,19.112099,-155.798594,[]
97010,Bridal Veil,OR,45.582981,-122.10110300000001,"[251434, 232853, 233323, 273354, 250032, 234074, 272092, 232862, 234765, 234306, 234239, 232288, 232466, 255205, 234248, 255135, 234140]"
97327,Brownsville,OR,44.390881,-122.97168,"[232287, 231978, 233340, 273308, 255205, 273354, 233964, 234074, 233585, 234189, 264686, 233153, 233364, 255205, 255135, 234140]"
976,Trujillo Alto,PR,18.346767,-66.00561,[]
56669,Ray,MN,48.443118,-93.14296,"[249981, 232188, 232000]"
55738,Forbes,MN,47.296271000000004,-92.65485,"[233588, 232000, 233620, 232283, 232188]"
45264,Cincinnati,OH,39.166759000000006,-84.53822,[]
46365,Mill Creek,IN,41.598294,-86.53889000000001,[258887]
51562,Panama,IA,41.725547,-95.49415,[]
52324,Palo,IA,42.065474,-91.8005,"[233671, 233624, 233642, 233459]"
42519,Burnside,KY,36.965123,-84.55458,"[232587, 232615, 233513, 234727, 232259, 232623, 232654, 232563, 232506, 232654, 233633, 253502]"
61050,McConnell,IL,42.4447,-89.72708,"[233498, 233427, 233503, 233651]"
48555,Flint,MI,43.011277,-83.710756,[]
32348,Perry,FL,29.966454,-83.659371,[]
14803,Alfred Station,NY,42.258793,-77.77793,"[234476, 233523, 232088]"
12067,Feura Bush,NY,42.561226,-73.92528,[]
13755,Downsville,NY,42.086268,-75.00690999999999,[251575]
24740,Princeton,WV,37.368167,-81.07307,"[251741, 232180, 234256, 234575, 233308, 251757, 232009, 233422, 251909, 234259]"
17948,Mahanoy City,PA,40.813869,-76.13736999999999,[]
18195,Allentown,PA,40.57983,-75.57988399999999,[251575]
95409,Santa Rosa,CA,38.460594,-122.6422,"[233161, 233359, 273757, 233537, 272229, 233532, 234600]"
96741,Kalaheo,HI,21.999720999999997,-159.4776,[]
97906,Harper,OR,43.875636,-117.57157,[234619]
94134,San Francisco,CA,37.719581,-122.41085,"[273757, 233359, 233537, 272229, 233404]"
16515,Erie,PA,42.182748,-80.064915,"[234681, 233627, 233573, 232005]"
18320,Analomink,PA,41.071213,-75.236436,[251575]
34205,Bradenton,FL,27.485616999999998,-82.58294000000001,[233661]
35673,Trinity,AL,34.581590999999996,-87.11884,"[232423, 231990]"
24269,McClure,VA,37.103304,-82.37613,"[251947, 251741, 251757, 232180, 122390, 232625]"
5649,East Barre,VT,44.152477000000005,-72.43328000000001,[]
5823,Beebe Plain,VT,45.005783,-72.138347,[]
6504,New Haven,CT,41.304697,-72.93561,[233309]
4279,Rumford,ME,44.564209999999996,-70.715864,[]
71747,Huttig,AR,33.050688,-92.18500999999999,[232667]
72635,Gassville,AR,36.297345,-92.48429,"[232573, 232659, 232672, 232521, 232643, 232621, 232619, 232723, 232535, 233135, 232516, 232656, 232565, 232610, 232562, 232523, 232526, 232603, 232567, 232549, 232720, 232662, 233119, 232605, 234043, 250010]"
50068,Derby,IA,40.937432,-93.45659,"[233522, 233413, 233516, 233594]"
50227,Popejoy,IA,42.594986,-93.42826,[233594]
80150,Englewood,CO,39.738752000000005,-104.408349,"[233845, 232340, 232368, 233731, 233185, 234512]"
80860,Victor,CO,38.719345000000004,-105.12428999999999,"[231875, 232340, 233185, 231868, 233808, 234686, 234105]"
83464,Leadore,ID,44.525290999999996,-113.29547,"[260558, 251847, 234286, 255136, 251352, 234312, 233355, 234381]"
92649,Huntington Beach,CA,33.720017,-118.04614,"[233381, 233735, 234555]"
95956,Meadow Valley,CA,39.93935,-121.06047,"[247867, 232858, 232902, 234382, 232869, 232137, 251446, 232888, 232915, 234544, 232246, 232767, 233257, 251445, 232871, 234039]"
75446,Honey Grove,TX,33.589851,-95.90241999999999,"[233540, 233529, 233595, 233703, 233584, 233534, 233617, 234533, 233444, 232583, 232620, 234362]"
75469,Pecan Gap,TX,33.434737,-95.83057,"[233540, 233529, 233595, 233703, 233584, 233534, 233617, 234533, 233444, 232583, 232620, 234362]"
83645,Midvale,ID,44.426905,-116.62405,"[232016, 233313, 234653, 233349, 234030, 234619, 232379, 232098, 234616]"
84302,Brigham City,UT,41.508604999999996,-112.04736000000001,"[233730, 232102, 231939, 232024, 233815, 234700, 232109, 233755, 232055, 231946, 233856, 232103, 232108, 232013, 233857]"
46601,South Bend,IN,41.671197,-86.25253000000001,[258887]
68359,Friend,NE,40.630445,-97.28305,[]
68430,Roca,NE,40.679251,-96.66579,[]
76467,Paluxy,TX,32.341365,-97.93208299999999,"[232641, 234703, 233125, 233170, 234628, 232600, 232637, 232557, 232607, 232547]"
80611,Briggsdale,CO,40.581437,-104.26915,"[233845, 232368, 233731, 233185, 234512]"
82732,Wright,WY,43.715486,-105.35878000000001,[]
82923,Boulder,WY,42.75073,-109.61933,"[234570, 234582, 231912]"
83709,Boise,ID,43.572671,-116.29527,"[232016, 233313, 234653, 233349, 232431, 234619, 232379, 232098, 232217]"
84522,Emery,UT,38.889362,-111.17706000000001,"[272245, 232231, 231917, 232253, 232413, 234745, 232227, 234245]"
60195,Schaumburg,IL,42.067809000000004,-88.10828000000001,[]
60551,Sheridan,IL,41.527584999999995,-88.68292,[]
61071,Rock Falls,IL,41.759473,-89.69452,"[233498, 233427, 233503, 233651]"
57537,Hayes,SD,44.545795,-101.12947,[]
78460,Corpus Christi,TX,27.889868,-97.879743,[]
78567,Los Indios,TX,26.041669,-97.693736,[]
62512,Beason,IL,40.139482,-89.2073,[233496]
62959,Marion,IL,37.724503999999996,-88.92968,"[233613, 233504, 232609, 233483, 233611, 232541]"
63350,High Hill,MO,38.898823,-91.3682,[233597]
73901,Adams,OK,36.756145000000004,-101.07462,[]
69360,Rushville,NE,42.737843,-102.48573,[]
71346,Lecompte,LA,31.114462,-92.40455,[]
23139,Powhatan,VA,37.55563,-77.90048,"[232433, 233563]"
23238,Richmond,VA,37.733844,-77.888082,"[232459, 232433, 233379]"
25111,Indore,WV,38.391188,-81.16398000000001,"[233443, 233678, 232009, 233422, 233443]"
15350,Muse,PA,40.292528000000004,-80.20022,"[233679, 272174, 255204, 232389, 233553, 233627]"
15420,Cardale,PA,39.958894,-79.86798,"[233679, 272174, 255204, 232007, 233604, 233990]"
16161,Wheatland,PA,41.200389,-80.4957,"[233553, 255204, 233627]"
16432,Riceville,PA,41.666057,-80.065793,"[233573, 255204, 232005, 233553, 233627, 234681]"
16847,Kylertown,PA,40.994188,-78.16804,"[234681, 232005, 232088, 233626]"
17368,Wrightsville,PA,40.002058,-76.52757,"[232474, 247762, 251763, 252968]"
31210,Macon,GA,32.88899,-83.72204,[]
33309,Fort Lauderdale,FL,26.185461,-80.17218000000001,"[233638, 233570]"
20144,Delaplane,VA,38.918434999999995,-77.9255,"[233379, 232433, 251763, 232459, 247762, 252968, 251263, 232162, 233176]"
10016,New York,NY,40.746179999999995,-73.97759,"[234715, 233309]"
26722,Green Spring,WV,39.509415999999995,-78.6438,"[233679, 272174, 233626, 232459, 251263, 232162, 233176, 233604, 234132, 233990]"
27130,Winston Salem,NC,36.027482,-80.20728000000001,"[233616, 233910, 234575, 233687, 233421, 234259]"
27838,Gumberry,NC,36.356128999999996,-77.48307199999999,[233563]
32411,Panama City,FL,30.234451,-85.692035,[251904]
45102,Amelia,OH,39.023067,-84.2099,"[232370, 233782]"
24442,Head Waters,VA,38.345202,-79.38497,"[234688, 234557, 232161, 232433, 232007, 232009, 232459, 232424, 232162, 233176, 234132, 233990]"
45714,Belpre,OH,39.297622,-81.5958,"[233678, 233443, 233422, 232389]"
17925,Brockton,PA,40.750665999999995,-76.06899,[]
51237,George,IA,43.332553999999995,-96.00036,[]
29530,Coward,SC,33.985431,-79.74037,[234128]
36020,Coosada,AL,32.496067,-86.33073,"[232679, 232582, 232593, 233946]"
62675,Petersburg,IL,40.008726,-89.85029,[]
39271,Jackson,MS,32.311287,-90.397157,[253459]
74128,Tulsa,OK,36.146577,-95.85194,"[233636, 233647, 233457, 233667, 233506, 233666, 233667, 233645, 233508, 233424]"
15231,Pittsburgh,PA,40.434436,-80.024817,"[233679, 272174, 255204, 233553, 233627]"
66119,Kansas City,KS,39.096551,-94.749538,"[250850, 233441, 233695, 233552, 233602, 233631, 233700]"
30542,Flowery Branch,GA,34.188280999999996,-83.91813,"[233343, 234590, 273781, 232399, 234180, 232639, 232578, 232575, 234469, 232657, 232575, 232727, 273352, 232519, 251723, 234228]"
68741,Hubbard,NE,42.367878999999995,-96.58296999999999,"[233561, 233467]"
33629,Tampa,FL,27.92085,-82.50916,[]
78583,Rio Hondo,TX,26.259032,-97.52948,[]
24089,Fieldale,VA,36.70487,-79.95681,"[234688, 251909, 233616, 233687]"
78728,Austin,TX,30.451803,-97.67989,"[232626, 232570, 234199, 234643, 232745, 234181, 232546, 232728, 232748]"
25543,Shepherdstown,WV,39.430279999999996,-77.807994,"[233379, 232474, 233626, 251763, 232459, 247762, 252968, 251263, 232162, 233176]"
70050,Empire,LA,29.384033000000002,-89.59696,[]
8559,Stockton,NJ,40.435878,-74.96511,"[234715, 251575]"
28139,Rutherfordton,NC,35.361333,-81.98376999999999,"[231993, 234182, 232380, 231995, 232727, 273780, 267551, 234424, 232727, 232561, 233665, 251469, 122390, 233421]"
18626,Laporte,PA,41.421281,-76.49446,[233523]
29541,Effingham,SC,34.070033,-79.75793,[]
13411,New Berlin,NY,42.626177,-75.31501999999999,[]
51601,Shenandoah,IA,40.750107,-95.36514,[]
37846,Philadelphia,TN,35.679462,-84.45838,"[234590, 234583, 234180, 232215, 232478, 232487, 232575, 232623, 232654, 234469, 232575, 232506, 233284, 232684, 232488, 251723, 253502]"
19970,Ocean View,DE,38.55044,-75.09928000000001,[232507]
21403,Annapolis,MD,38.946462,-76.48358,"[232474, 251763, 247762, 252968, 233379]"
11747,Melville,NY,40.791593,-73.40543000000001,"[234715, 233309]"
